timestamp,station_id,station_name,latitude,longitude,percent_full,state
2025-05-08 15:22:32,3eed817a-63e5-424b-8ed3-c809db5488f7,Pearl St & York St,40.701405,-73.98768,1.0,full
2025-05-08 15:22:32,403c310e-26d5-4db5-9928-13c38b25053d,7 Ave & 22 St,40.658029,-73.989605,0.0,empty
2025-05-08 15:22:32,412c1416-d15b-4e6a-9691-da4c3cc0d0d2,Bleecker St & Crosby St,40.726156,-73.995102,0.9206,full
2025-05-08 15:22:32,42bf7170-61ab-44a0-aafe-1b89d7271718,Prospect Park SW & 10 Ave,40.659945,-73.977504,0.0667,empty
2025-05-08 15:22:32,43eac213-4603-4bc2-b6d6-b45013396282,Jay St & York St,40.701403,-73.986727,0.9487000000000001,full
2025-05-08 15:22:32,454b4a83-d0b1-42a2-8163-261e2a9d6ab9,Lexington Ave & E 26 St,40.741459,-73.983293,0.0625,empty
2025-05-08 15:22:32,454fe70c-1d53-4af2-a9ea-1d4bd9f59799,Jerome Ave & E 198 St,40.871445,-73.892896,0.05,empty
2025-05-08 15:22:32,45865207-8700-4ef2-99ed-b08889ef0250,18 St & 27 Ave,40.772768,-73.927436,0.1304,empty
2025-05-08 15:22:32,46bdd925-fb6c-4654-85d8-e0db4da62abf,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,0.16219999999999998,empty
2025-05-08 15:22:32,46dca5c6-7bd3-4a4f-aa1e-33aa66652294,30 St & 48 Ave,40.741327,-73.937999,0.9309999999999999,full
2025-05-08 15:22:32,4753c893-e4bd-4d6a-bc4d-42209a19ebeb,Andrews Ave S & W 179 St,40.855156,-73.91278,0.0,empty
2025-05-08 15:22:32,475c44e1-31e3-4c60-b071-af2ca3f7618c,Prospect Pl & Nostrand Ave,40.67428,-73.9503,0.0455,empty
2025-05-08 15:22:32,47bcbcc1-9241-4e65-99f1-07c15543be1b,Fulton St & Irving Pl,40.68186,-73.959432,0.0645,empty
